song_id,artist,title,dominant_emotion,dominant_sentiment,emotion_distribution,sentiment_distribution
3916657,David Guetta,Battle,anger,negative,"{'fear': 0.10386961007213272, 'trust': 0.01223487727151176, 'anticipation': 0.35833408166801006, 'joy': 0.1506479971647724, 'anger': 0.3749134338235731}","{'negative': 0.6730136506790356, 'positive': 0.3269863493209644}"
6773154,Tee Grizzley,Careless,trust,positive,"{'trust': 0.5290549823203572, 'anger': 0.07217860527093926, 'anticipation': 0.03130704150660474, 'joy': 0.021891741337822637, 'surprise': 0.022744401408048773, 'fear': 0.05588846595714998, 'disgust': 0.02389535628224458, 'sadness': 0.24303940591683273}","{'positive': 0.679534678278464, 'negative': 0.32046532172153597}"
6116402,Josh Barry,All Add up,joy,positive,"{'fear': 0.01931013459554912, 'anticipation': 0.031413374274829604, 'joy': 0.851201431569136, 'anger': 0.014426777804402617, 'disgust': 0.014426777804402617, 'sadness': 0.014426777804402617, 'trust': 0.02749206398501749, 'surprise': 0.02730266216225984}","{'positive': 0.9837130351653011, 'negative': 0.016286964834698898}"
5211128,Deathhfanta,Decay,fear,negative,"{'fear': 0.21671517342155291, 'sadness': 0.20569681115322075, 'anger': 0.16692410633078011, 'anticipation': 0.07681569643288619, 'disgust': 0.16692410633078011, 'surprise': 0.16692410633078011}",{'negative': 1.0}
849607,Archontes,Childrens Crusade,fear,negative,"{'trust': 0.11326454519337396, 'disgust': 0.0614491940003791, 'fear': 0.2194849016653718, 'joy': 0.12452999738490679, 'surprise': 0.09040418709629693, 'anger': 0.16443941332449372, 'sadness': 0.08669271688976483, 'anticipation': 0.13973504444541282}","{'negative': 0.6283955179128122, 'positive': 0.37160448208718777}"
6436068,JonesJrr,Bubble Tea,anticipation,negative,"{'sadness': 0.11604120122560012, 'anger': 0.13929502320616535, 'fear': 0.1473187400345223, 'anticipation': 0.22122516463839723, 'joy': 0.14731959322541135, 'trust': 0.1080820449365739, 'disgust': 0.10730368660018588, 'surprise': 0.013414546133143943}","{'negative': 0.580481068422347, 'positive': 0.41951893157765296}"
3580016,Sting & Shaggy,Crooked Tree,trust,positive,"{'trust': 0.19299434334914473, 'anger': 0.15893092996094002, 'anticipation': 0.17610789104746077, 'fear': 0.0954896662678057, 'sadness': 0.035795545582875746, 'disgust': 0.1260720313921942, 'surprise': 0.09987545710983961, 'joy': 0.11473413528973923}","{'positive': 0.5875283386207145, 'negative': 0.41247166137928537}"
7611098,Yung Euphoria,Midnightyou,joy,positive,"{'anticipation': 0.11209123641715328, 'surprise': 0.09653458872386696, 'joy': 0.17734706256517346, 'trust': 0.13629591315434123, 'anger': 0.1576542157013061, 'disgust': 0.10876981528553488, 'fear': 0.12287253790142946, 'sadness': 0.08843463025119448}","{'negative': 0.4931484399761661, 'positive': 0.5068515600238339}"
4411847,Knowuh,​raw love,fear,negative,"{'fear': 0.3147336689890137, 'sadness': 0.3147336689890137, 'joy': 0.11680791042306801, 'trust': 0.022184893186030587, 'disgust': 0.023150170931260216, 'anger': 0.014370716256366246, 'anticipation': 0.18876027998473993, 'surprise': 0.00525869124050755}","{'negative': 0.6819476372663988, 'positive': 0.3180523627336011}"
1129393,Paved In Skin,Flood White Light,fear,negative,"{'trust': 0.08466607416905966, 'disgust': 0.1865969959394639, 'fear': 0.29163335977056887, 'sadness': 0.2737530795036304, 'joy': 0.10068808363041303, 'anger': 0.06266240698686414}","{'positive': 0.3082891316461649, 'negative': 0.6917108683538351}"
957871,Eyes Of Eden,Winter Night,joy,positive,"{'anticipation': 0.14815842228176676, 'trust': 0.09168579380806485, 'joy': 0.1936342612098709, 'surprise': 0.03977863755402154, 'anger': 0.14734282535372753, 'fear': 0.14734282535372753, 'sadness': 0.17592012180904432, 'disgust': 0.056137112629776664}","{'negative': 0.46721164769086365, 'positive': 0.5327883523091363}"
1123349,Don Williams,Tears,joy,positive,"{'sadness': 0.09527406231279843, 'anticipation': 0.1347783041044229, 'joy': 0.23512168742366277, 'surprise': 0.2302851320242813, 'trust': 0.1347783041044229, 'anger': 0.08488125501520591, 'disgust': 0.08488125501520591}","{'negative': 0.2796806736670691, 'positive': 0.7203193263329309}"
1103596,Volbeat,Everythings Still Fine,anticipation,positive,"{'anticipation': 0.4040055782286757, 'anger': 0.048396448591713506, 'joy': 0.2737989865898053, 'surprise': 0.2737989865898053}","{'negative': 0.09184257383771803, 'positive': 0.9081574261622819}"
6744673,The Grateful Dead,Me and Bobby McGee Live at the Palestra Rochester NY October 26 1971,trust,positive,"{'anger': 0.052504047848325984, 'fear': 0.07763138420389336, 'anticipation': 0.16619659650553004, 'disgust': 0.08230732603118933, 'joy': 0.16563106342765296, 'sadness': 0.07680247076210164, 'surprise': 0.1712196728916744, 'trust': 0.2077074383296323}","{'negative': 0.34094491833019036, 'positive': 0.6590550816698098}"
2895207,Vita Sackville-West,Making Cider,anger,negative,"{'sadness': 0.08899941759604528, 'anticipation': 0.12195051782685133, 'joy': 0.11742554525534833, 'trust': 0.2002328122552922, 'anger': 0.25481119577474165, 'fear': 0.089556511856894, 'surprise': 0.07004725959768492, 'disgust': 0.05697673983714227}","{'negative': 0.539295090952426, 'positive': 0.46070490904757394}"
780612,Girls Aloud,Love Is the Key,joy,positive,"{'anger': 0.1479202855930286, 'disgust': 0.11382388861616329, 'sadness': 0.17639124050559007, 'joy': 0.2240452429703289, 'fear': 0.12615987944171642, 'trust': 0.0496644265850408, 'anticipation': 0.048176958222200195, 'surprise': 0.1138180780659319}","{'negative': 0.24097692447335858, 'positive': 0.7590230755266415}"
3461769,Gifts From Enola,Honne / Tatemae,anger,negative,"{'anger': 0.4365159579235164, 'trust': 0.03953108061622712, 'sadness': 0.30672156481530793, 'disgust': 0.05950358017821347, 'fear': 0.05950358017821347, 'surprise': 0.09317393714065365, 'anticipation': 0.0050502991478680774}","{'negative': 0.9754783446281602, 'positive': 0.024521655371839774}"
1236873,FAWN,All The Lights,sadness,negative,"{'anticipation': 0.16320970115999478, 'joy': 0.14797167817234996, 'fear': 0.2623914422919438, 'sadness': 0.3071519636766384, 'trust': 0.11927521469907298}","{'positive': 0.2869024736882307, 'negative': 0.7130975263117693}"
188034,Alvar Nunez Cabeza de Vaca,Cabeza de Vacas Adventures in the Unknown Interior of America Chap. 18,fear,positive,"{'joy': 0.1584971518763479, 'trust': 0.18318415241461905, 'sadness': 0.06723068650110753, 'anticipation': 0.22445216406451657, 'fear': 0.22749148340621345, 'surprise': 0.09909926846816387, 'anger': 0.0400450932690316}","{'positive': 0.7089559279570421, 'negative': 0.29104407204295785}"
2258487,"Olly Hence,Jstanley",Pinocchio 2015,disgust,negative,"{'anticipation': 0.0412061262533731, 'joy': 0.003678997668577865, 'trust': 0.003678997668577865, 'anger': 0.04659659702957915, 'disgust': 0.7984899372408067, 'sadness': 0.04659659702957915, 'fear': 0.05808801286070079, 'surprise': 0.0016647342488052658}","{'positive': 0.04195537234612781, 'negative': 0.9580446276538722}"
1837611,Bruce Kulick,Hand Of The King,fear,positive,"{'anticipation': 0.22556451657756524, 'joy': 0.06654338357372831, 'surprise': 0.010861027391142957, 'trust': 0.06654338357372831, 'sadness': 0.176614472821677, 'fear': 0.25674385339493977, 'anger': 0.10043468888775363, 'disgust': 0.09669467377946488}","{'positive': 0.5903598732790221, 'negative': 0.409640126720978}"
7453056,jxke tyler!,Toxic,disgust,negative,"{'anger': 0.158938005572635, 'disgust': 0.4809106034866767, 'fear': 0.08484197336123128, 'sadness': 0.10608619693693327, 'anticipation': 0.09557773264465982, 'joy': 0.03552426607262973, 'trust': 0.029497872825237186, 'surprise': 0.008623349099997044}","{'negative': 0.9234640180076686, 'positive': 0.07653598199233139}"
4995135,Koshir,On Smash,anger,negative,"{'anger': 0.27547886860774956, 'disgust': 0.1448557903627584, 'fear': 0.24330039923736207, 'sadness': 0.15823517369796658, 'surprise': 0.04466524602879018, 'joy': 0.038493468040260465, 'trust': 0.031026011084810484, 'anticipation': 0.06394504294030229}","{'negative': 0.7456246469990637, 'positive': 0.2543753530009362}"
5493794,Hollywood (UK),Bad Terms,sadness,positive,"{'anger': 0.18380402538130403, 'disgust': 0.14426220920497, 'fear': 0.14022286598861286, 'sadness': 0.23792947809157716, 'joy': 0.08796861182323669, 'surprise': 0.05324144069693027, 'trust': 0.07514350386706029, 'anticipation': 0.07742786494630868}","{'negative': 0.4767980947841604, 'positive': 0.5232019052158395}"
5451589,MaxiPad,GOLF CART Remix,anger,positive,"{'joy': 0.02281491685328698, 'anticipation': 0.02651574876243047, 'fear': 0.199458211404097, 'trust': 0.02097730857144912, 'disgust': 0.24224251617087492, 'anger': 0.2722737474317627, 'sadness': 0.19856795436663482, 'surprise': 0.01714959643946409}","{'positive': 0.80683288659488, 'negative': 0.19316711340512005}"
2800642,Cooley47,Do You Love Acoustic,joy,positive,"{'anticipation': 0.17137754780511635, 'fear': 0.06413503054033468, 'surprise': 0.1533044678937124, 'anger': 0.04305947504583226, 'joy': 0.3955716304280725, 'disgust': 0.02187488764525287, 'trust': 0.09170293517920401, 'sadness': 0.05897402546247496}","{'negative': 0.26440600859378427, 'positive': 0.7355939914062157}"
1999109,Mikal Cronin,Get Along,anticipation,negative,"{'anticipation': 0.48101001717013786, 'fear': 0.48101001717013786, 'joy': 0.03797996565972432}","{'negative': 0.9318096680750552, 'positive': 0.06819033192494482}"
5904548,Lil Cartier,Lights Cant Hurt,anger,positive,"{'anticipation': 0.0929976193354722, 'joy': 0.0929976193354722, 'surprise': 0.0929976193354722, 'trust': 0.0929976193354722, 'anger': 0.31400476132905564, 'fear': 0.31400476132905564}","{'positive': 0.6885645688616904, 'negative': 0.3114354311383096}"
1293425,Rosebuds,Shake Our Tree,joy,positive,"{'anticipation': 0.10403173254535059, 'trust': 0.19296718704013527, 'joy': 0.3903791747847743, 'fear': 0.03197250720163165, 'sadness': 0.04458432424978758, 'anger': 0.0786883580594402, 'disgust': 0.0786883580594402, 'surprise': 0.0786883580594402}","{'negative': 0.20429398526059, 'positive': 0.79570601473941}"
3906693,Professorlexicon,CrossFire,fear,negative,"{'trust': 0.13555227179951768, 'anticipation': 0.10154375562962481, 'anger': 0.14201935165675136, 'fear': 0.2291896101160232, 'sadness': 0.12759970968955792, 'disgust': 0.06389802748589278, 'surprise': 0.09788463761451265, 'joy': 0.10231263600811978}","{'positive': 0.4515124452419255, 'negative': 0.5484875547580744}"
6862926,Dae SukPark,Life,anticipation,negative,"{'fear': 0.1513478693000774, 'sadness': 0.18475525488349578, 'anticipation': 0.1860982541843147, 'joy': 0.06888082231565233, 'surprise': 0.049714760061592825, 'trust': 0.060326108279252, 'anger': 0.15786670071123354, 'disgust': 0.1410102302643815}","{'negative': 0.5282585929397939, 'positive': 0.471741407060206}"
5531296,Justnic,Living Some More,fear,negative,"{'anticipation': 0.07408025706412344, 'fear': 0.38328413098857905, 'sadness': 0.3831489148927307, 'anger': 0.04690814459320089, 'disgust': 0.043041800033807504, 'surprise': 0.03363187486152359, 'joy': 0.02173100556560472, 'trust': 0.014173872000430278}","{'negative': 0.7025700566954225, 'positive': 0.29742994330457756}"
1950826,Fred Hammond,Draw Nigh Psalm 42:1,fear,negative,"{'disgust': 0.17228050903207676, 'trust': 0.0861063396539408, 'anger': 0.17053946431111996, 'fear': 0.19520180855518668, 'sadness': 0.1767271806992341, 'anticipation': 0.069000591804129, 'joy': 0.10945465506225216, 'surprise': 0.02068945088206061}","{'negative': 0.5246414242687188, 'positive': 0.47535857573128115}"
3306538,Elijvh,Sunset Blvd.,trust,positive,"{'trust': 0.22244433488556187, 'fear': 0.14050072839807434, 'sadness': 0.08759553755530394, 'anticipation': 0.16313852112915386, 'anger': 0.1253974058193386, 'joy': 0.18713759357139406, 'disgust': 0.03688130106706728, 'surprise': 0.03690457757410632}","{'negative': 0.48892960321712353, 'positive': 0.5110703967828765}"
5718401,Theadamsmasher (TOLS),Dopest Birthday,anticipation,positive,"{'anger': 0.060120745293519844, 'fear': 0.07767582289148497, 'anticipation': 0.2828004159579404, 'joy': 0.18670453949339852, 'trust': 0.17845935911777244, 'disgust': 0.026970322331962476, 'sadness': 0.04398145934335565, 'surprise': 0.14328733557056567}","{'negative': 0.2763739560898701, 'positive': 0.7236260439101299}"
5368815,Comb4t,I Hate Sht,disgust,negative,"{'anger': 0.28084324698882435, 'disgust': 0.3057640624519929, 'fear': 0.19603434445042414, 'sadness': 0.19603434445042414, 'anticipation': 0.01585427003497864, 'trust': 0.0031319920654203325, 'joy': 0.0011688697789677056, 'surprise': 0.0011688697789677056}","{'negative': 0.8955185953962629, 'positive': 0.10448140460373706}"
1091708,Jackson Browne,First Girl I Loved,joy,positive,"{'anticipation': 0.22663063992058258, 'joy': 0.2737709873783093, 'sadness': 0.08200274721677867, 'trust': 0.21569301879512687, 'fear': 0.10162531679348456, 'disgust': 0.026630189569505497, 'anger': 0.031877036986584, 'surprise': 0.041770063339628655}","{'positive': 0.6776971295377506, 'negative': 0.32230287046224926}"
6308841,Towards Darkness,Evolution End,anger,negative,"{'anger': 0.24415291320438412, 'disgust': 0.12456971082455691, 'fear': 0.24415291320438412, 'sadness': 0.18661199042217752, 'anticipation': 0.0668374907814991, 'joy': 0.0668374907814991, 'trust': 0.0668374907814991}","{'negative': 0.75961575478555, 'positive': 0.24038424521444995}"
742275,Spirit Kid,You Lit Up for Me,sadness,negative,{'sadness': 1.0},"{'negative': 0.7695730849468784, 'positive': 0.23042691505312166}"
800659,Eden's Bridge,In The Morning,trust,positive,"{'anticipation': 0.12611874694504727, 'disgust': 0.20183771571158468, 'trust': 0.28735050085623853, 'anger': 0.10056425116549249, 'fear': 0.15199523796027364, 'joy': 0.03963440393350839, 'surprise': 0.03963440393350839, 'sadness': 0.052864739494346766}","{'negative': 0.42471940589840995, 'positive': 0.57528059410159}"
2340884,Michael Christmas,I Wrote a Poem,anticipation,positive,"{'anger': 0.2176094742200508, 'anticipation': 0.30567884617046587, 'trust': 0.2773513457244435, 'sadness': 0.015949785109381793, 'fear': 0.04010390083660367, 'joy': 0.09642573352306881, 'surprise': 0.040609697484935585, 'disgust': 0.006271216931049814}","{'positive': 0.6874435419984798, 'negative': 0.3125564580015203}"
3067381,Ben Hambly,Wavy TIme,sadness,positive,"{'anger': 0.09836394408456486, 'anticipation': 0.09500534725439819, 'fear': 0.21708179586000032, 'joy': 0.13493683889648506, 'surprise': 0.004864525361832844, 'trust': 0.1300723135346522, 'sadness': 0.22617581628533445, 'disgust': 0.09349941872273201}","{'negative': 0.4691836432925125, 'positive': 0.5308163567074874}"
2378358,Belladonna (Band),Let There Be Light,sadness,negative,"{'anger': 0.24622054195266402, 'fear': 0.19384352735648047, 'joy': 0.05559959409483963, 'surprise': 0.034022905704566106, 'trust': 0.049691951405431055, 'disgust': 0.1409915020459025, 'sadness': 0.2703248889214235, 'anticipation': 0.009305088518692729}","{'negative': 0.716503529177058, 'positive': 0.283496470822942}"
5894567,Eli Condict,Neverland,sadness,negative,"{'sadness': 0.27073864938567765, 'anger': 0.09550390768926607, 'disgust': 0.09550390768926607, 'fear': 0.13771770230586788, 'joy': 0.07628993545818481, 'surprise': 0.052287193682915525, 'anticipation': 0.03894166160224886, 'trust': 0.23301704218657332}","{'negative': 0.6203291485765297, 'positive': 0.37967085142347035}"
6489418,dj blackpower,Out the way w/ slauson malone,trust,positive,{'trust': 1.0},"{'negative': 0.29441174808509357, 'positive': 0.7055882519149063}"
4272,Crooked I,If You Ever Hear Me,fear,negative,"{'sadness': 0.14279937495359582, 'anger': 0.15962749956054537, 'disgust': 0.1384233267508952, 'fear': 0.1685741645103684, 'joy': 0.09410039032265625, 'trust': 0.13034970214013125, 'anticipation': 0.11020862626027306, 'surprise': 0.05591691550153452}","{'negative': 0.5745020459492969, 'positive': 0.42549795405070306}"
5198675,tella,Monster,fear,negative,"{'joy': 0.05864025045722791, 'trust': 0.23680208072914222, 'surprise': 0.19924855141780537, 'fear': 0.2893193774339579, 'anticipation': 0.16288498933158083, 'sadness': 0.0531047506302858}","{'positive': 0.40050406499486524, 'negative': 0.5994959350051349}"
967939,Kinesis,A Prayer For Death,fear,negative,"{'anger': 0.10847527508716452, 'anticipation': 0.06999964753554477, 'disgust': 0.20669107779468712, 'fear': 0.2176570231915838, 'sadness': 0.20669107779468712, 'surprise': 0.16855400780253937, 'joy': 0.010965945396896676, 'trust': 0.010965945396896676}","{'negative': 0.9565195227180728, 'positive': 0.0434804772819272}"
3086857,My Avenue West,11:11PM,sadness,positive,"{'joy': 0.29741975319785063, 'sadness': 0.7025802468021494}",{'positive': 1.0}
7001922,Skymarines,Summer is Over,sadness,negative,"{'sadness': 0.3676713129576452, 'surprise': 0.18395118289727178, 'anger': 0.1837201300603734, 'disgust': 0.08093724402433605, 'fear': 0.1837201300603734}","{'negative': 0.6378203109722725, 'positive': 0.3621796890277275}"
4257942,The Recording Collective,Reckless Love,anticipation,positive,"{'trust': 0.06262523445686098, 'anticipation': 0.5647408979930926, 'joy': 0.07667942700324203, 'surprise': 0.0019466888759549703, 'anger': 0.13842281543840756, 'fear': 0.10640575663292463, 'disgust': 0.02458958979975871, 'sadness': 0.02458958979975871}","{'negative': 0.39943740664326477, 'positive': 0.6005625933567351}"
7423369,Muck47,Idontsmokemeth,anger,negative,"{'anticipation': 0.05122945309861636, 'sadness': 0.19487918177510868, 'anger': 0.2427229991352162, 'disgust': 0.23596184075936832, 'fear': 0.17441659997264114, 'trust': 0.0388710588371913, 'joy': 0.0406972622335589, 'surprise': 0.021221604188299065}","{'negative': 0.8583302802827939, 'positive': 0.14166971971720604}"
3575800,Drake Chisholm,Think About You,anticipation,positive,"{'anticipation': 0.17053280628254966, 'joy': 0.1666807282767854, 'trust': 0.14969296451832834, 'disgust': 0.04644818003165917, 'surprise': 0.1270326041092571, 'anger': 0.10553280063254608, 'fear': 0.10282050221724014, 'sadness': 0.1312594139316341}","{'positive': 0.5704372094571193, 'negative': 0.4295627905428808}"
1845618,Megan Nicole,Just the Way You Are,joy,positive,"{'anticipation': 0.04931866913855803, 'joy': 0.31282933677015423, 'surprise': 0.28377487750465064, 'trust': 0.24968410232351654, 'fear': 0.10439301426312048}","{'positive': 0.9656718954960857, 'negative': 0.03432810450391427}"
1003897,Tim Booth,Gloria Descends,trust,positive,"{'anger': 0.001789944535114708, 'disgust': 0.003579889070229416, 'fear': 0.003579889070229416, 'sadness': 0.003579889070229416, 'trust': 0.33004587043443434, 'anticipation': 0.32781728664232396, 'joy': 0.32781728664232396, 'surprise': 0.001789944535114708}","{'negative': 0.017509551309637987, 'positive': 0.9824904486903621}"
7473074,Munn,​love me or leave me,joy,positive,"{'fear': 0.04493290844226814, 'sadness': 0.07492789753016223, 'joy': 0.7305724969856968, 'trust': 0.046606561714685205, 'anger': 0.014968109230817614, 'disgust': 0.0036845661095625064, 'anticipation': 0.030391141630633577, 'surprise': 0.05391631835617413}","{'negative': 0.09219429088395031, 'positive': 0.9078057091160496}"
4775214,SmallTownHollywood & Jason LoCricchio,David Dobrik,sadness,positive,"{'fear': 0.20205987629627065, 'sadness': 0.21635984721165044, 'anticipation': 0.09585868760209665, 'anger': 0.13238076553800732, 'disgust': 0.14725836415924984, 'joy': 0.06408470155088829, 'surprise': 0.057161266922064094, 'trust': 0.08483649071977271}","{'positive': 0.5238528835323321, 'negative': 0.4761471164676679}"
2310752,Chris Cornell,Bend In the Road,fear,negative,"{'sadness': 0.13001236887921325, 'anticipation': 0.08518451085351471, 'fear': 0.4035906077496178, 'joy': 0.2918014820066517, 'trust': 0.043934079004699984, 'anger': 0.022738475753151285, 'disgust': 0.022738475753151285}","{'negative': 0.6373957868543252, 'positive': 0.36260421314567465}"
395344,Lynyrd Skynyrd,Call Me the Breeze,joy,positive,"{'fear': 0.20654537895413846, 'joy': 0.4764404544174072, 'trust': 0.2722172274056661, 'anticipation': 0.04479693922278828}",{'positive': 1.0}
176993,"Alexandre Dumas, Pre",The Count of Monte Cristo Chap. 18,trust,positive,"{'anticipation': 0.2277459969312332, 'joy': 0.21484023358088716, 'trust': 0.2614855191474559, 'sadness': 0.0570379647033717, 'surprise': 0.049336804760132816, 'fear': 0.08917394044892041, 'anger': 0.06697877072931942, 'disgust': 0.03340076969867932}","{'positive': 0.7089791962875929, 'negative': 0.291020803712407}"
2481876,The New York Times,Crossword Puzzle: World Laughter Day,joy,positive,"{'anticipation': 0.03222770619038277, 'joy': 0.6021039648106268, 'surprise': 0.23284827631523328, 'sadness': 0.028409740191535464, 'anger': 0.015955548662283207, 'disgust': 0.03267712987103138, 'fear': 0.027240317603039167, 'trust': 0.028537316355868}","{'positive': 0.8949187963249989, 'negative': 0.1050812036750012}"
4870276,James Maslow,Did You Forget,anticipation,negative,"{'anger': 0.05445206909030791, 'trust': 0.0682518047023923, 'disgust': 0.11663425630359084, 'fear': 0.09703971387324928, 'sadness': 0.09703971387324928, 'anticipation': 0.5665824421572103}",{'negative': 1.0}
2971240,Kidd Adamz,The Weather,joy,positive,"{'anger': 0.24408374081205284, 'joy': 0.41250308658251866, 'fear': 0.05848716808278377, 'anticipation': 0.10959975240678473, 'surprise': 0.030967815575968293, 'trust': 0.08148258745860025, 'disgust': 0.03411651315359968, 'sadness': 0.028759335927691757}","{'negative': 0.4479313987499906, 'positive': 0.5520686012500094}"
6757639,Amber Ryann,SHOW YOU,trust,negative,"{'anger': 0.12636208061639734, 'anticipation': 0.1136293618659953, 'joy': 0.046566347246635394, 'surprise': 0.029118482186708396, 'trust': 0.30274230873126895, 'sadness': 0.10836026744506526, 'disgust': 0.0825048694078275, 'fear': 0.19071628250010186}","{'negative': 0.6000485674388281, 'positive': 0.3999514325611719}"
3147629,Curnal,Like Me,trust,negative,"{'joy': 0.007490386386620165, 'fear': 0.2287529643157991, 'sadness': 0.22216835778863891, 'anger': 0.14917055799816203, 'anticipation': 0.00889282645403792, 'surprise': 0.014270237762724606, 'trust': 0.23371226853815508, 'disgust': 0.13554240075586235}","{'positive': 0.4876354094768271, 'negative': 0.512364590523173}"
6032744,Kat Edmonson,Very Good Advice,trust,positive,"{'anticipation': 0.19535226947302925, 'joy': 0.21219997508549202, 'surprise': 0.14225602542120946, 'trust': 0.43111369344611317, 'fear': 0.01907803657415615}",{'positive': 1.0}
3545676,Shane Filan,Heaven,joy,positive,"{'surprise': 0.07087498338107732, 'anticipation': 0.08692330671392247, 'joy': 0.35143395688424733, 'anger': 0.15061212769220214, 'disgust': 0.15061212769220214, 'trust': 0.12497429073276407, 'fear': 0.037324900184085436, 'sadness': 0.027244306719499123}","{'negative': 0.35816472072081884, 'positive': 0.6418352792791812}"
6686902,jacy nyte,USErrPACK,trust,positive,"{'anger': 0.3034485895358742, 'fear': 0.3034485895358742, 'trust': 0.3931028209282516}","{'positive': 0.7431246587503104, 'negative': 0.2568753412496896}"
3016436,Hortlax Cobra,Im Still Here,anticipation,positive,"{'anticipation': 0.5819369369295689, 'sadness': 0.03676956722711389, 'surprise': 0.06072683553555908, 'joy': 0.08363823871456033, 'trust': 0.08363823871456033, 'anger': 0.06430689492581072, 'disgust': 0.04449164397641344, 'fear': 0.04449164397641344}","{'positive': 0.5127658980526589, 'negative': 0.48723410194734096}"
2804058,Johann Wolfgang von Goethe,Sunset Speech from Faust,anticipation,positive,"{'fear': 0.15217766141902045, 'anticipation': 0.21898165888039195, 'joy': 0.18356005178842144, 'surprise': 0.09954659885503346, 'trust': 0.1477717824012961, 'anger': 0.08045468201630325, 'sadness': 0.09868183130968748, 'disgust': 0.018825733329845898}","{'positive': 0.7479427707868245, 'negative': 0.25205722921317564}"
2450854,Sarah Skar,Malcolm X,trust,positive,"{'trust': 0.3196221759915953, 'anticipation': 0.18362213240782785, 'joy': 0.183751671808333, 'surprise': 0.16465542030273614, 'fear': 0.06868205871751389, 'sadness': 0.03083197563128359, 'disgust': 0.012124636456276238, 'anger': 0.03670992868443409}","{'positive': 0.8785239855967492, 'negative': 0.12147601440325093}"
7208824,Tsigamore,For My People,trust,positive,"{'anger': 0.1756092939246472, 'anticipation': 0.10048847283470387, 'disgust': 0.09494125605791748, 'fear': 0.1462875188271035, 'joy': 0.08782701271184819, 'sadness': 0.06253477568464641, 'surprise': 0.10784626296879753, 'trust': 0.2244654069903358}","{'positive': 0.6668625154476338, 'negative': 0.33313748455236625}"
4396940,Kognitive,Level Up,trust,positive,"{'trust': 0.6605035488630902, 'anger': 0.07396737553168958, 'fear': 0.10230073708454689, 'sadness': 0.06542821594469277, 'surprise': 0.01747656983313838, 'joy': 0.020010968455440908, 'disgust': 0.03674949591595587, 'anticipation': 0.023563088371445447}","{'positive': 0.8707397818474331, 'negative': 0.12926021815256686}"
2233830,Whitesnake,Now Youre Gone - US Remix2009 Remastered Version,sadness,negative,"{'joy': 0.21362936229509347, 'anticipation': 0.12763948563412725, 'fear': 0.020338576982860228, 'surprise': 0.014489517813549043, 'trust': 0.014489517813549043, 'sadness': 0.34799970418425225, 'anger': 0.2614138352765687}","{'positive': 0.3861815052290563, 'negative': 0.6138184947709436}"
7661603,Arctica The Fox,Parasol,joy,positive,"{'anticipation': 0.15816621076692636, 'joy': 0.37105906470319877, 'surprise': 0.139422266646904, 'trust': 0.3313524578829708}",{'positive': 1.0}
5838100,Elliphant,Had Enough,anger,negative,"{'sadness': 0.0798154790593255, 'surprise': 0.2436401397365798, 'anger': 0.28257268185762885, 'disgust': 0.0428727727121528, 'fear': 0.054959882831619684, 'anticipation': 0.018528852520634284, 'joy': 0.2747105271548266, 'trust': 0.0028996641272324556}","{'negative': 0.5572860920191973, 'positive': 0.44271390798080257}"
344918,Devine Carama,Martin Didnt Die For This,sadness,positive,"{'fear': 0.294569429124374, 'sadness': 0.2949235851545457, 'trust': 0.09739294714626832, 'disgust': 0.08685840246378641, 'anger': 0.11566487383193154, 'anticipation': 0.05776460734797154, 'joy': 0.03956769373225642, 'surprise': 0.013258461198865935}","{'positive': 0.5012529122736787, 'negative': 0.49874708772632137}"
88959,Big Bad,SEXSONG,joy,positive,"{'joy': 0.465721224308659, 'sadness': 0.018496144700354013, 'trust': 0.4243834917726754, 'anticipation': 0.09139913921831158}",{'positive': 1.0}
4567560,Genius English Translations,Alyona Alyona ft. Alina Pash — Падло Padlo English Translation,disgust,negative,"{'anger': 0.4673764486066458, 'disgust': 0.47097132850363993, 'trust': 0.02051541104014395, 'sadness': 0.016834658023543805, 'surprise': 0.004158382956137848, 'fear': 0.014787705872073901, 'anticipation': 0.005356064997814682}","{'positive': 0.09994473491870179, 'negative': 0.9000552650812983}"
5843506,Seeming,The Fates,anticipation,negative,"{'anticipation': 0.8744503474220853, 'fear': 0.03781451486044627, 'joy': 0.008748998744202744, 'surprise': 0.020349466376364856, 'sadness': 0.01160046763216211, 'trust': 0.035435737332576496, 'anger': 0.01160046763216211}","{'positive': 0.41908669777030744, 'negative': 0.5809133022296926}"
7326801,!aafi#%,Japanese florist,fear,negative,"{'anticipation': 0.12605587754142733, 'anger': 0.17581928500489694, 'disgust': 0.17581928500489694, 'fear': 0.26115277622438937, 'sadness': 0.26115277622438937}","{'negative': 0.8295151419830917, 'positive': 0.17048485801690832}"
556192,As It Is,John Hughes,disgust,negative,"{'anticipation': 0.07882591947815698, 'joy': 0.00742741168629156, 'anger': 0.019441846560038712, 'disgust': 0.6438749658468428, 'surprise': 0.17549859836681386, 'sadness': 0.02387876142731381, 'trust': 0.03872150369603577, 'fear': 0.012330992938506346}","{'positive': 0.07957227425881666, 'negative': 0.9204277257411834}"
